Idx	myDate	Value	SMA	Distance	Account	Trend
4065	2015-07-31	0,00	0,00	0,0000	0,00	0
4066	2015-08-03	0,00	0,00	0,0000	0,00	0
4067	2015-08-04	0,00	0,00	0,0000	0,00	0
4068	2015-08-05	0,00	0,00	0,0000	0,00	0
4069	2015-08-06	0,00	0,00	0,0000	0,00	0
4070	2015-08-07	0,00	0,00	0,0000	0,00	0
4071	2015-08-10	0,00	0,00	0,0000	0,00	0
4072	2015-08-11	0,00	0,00	0,0000	0,00	0
4073	2015-08-12	0,00	0,00	0,0000	0,00	0
4074	2015-08-13	0,00	0,00	0,0000	0,00	0
4075	2015-08-14	0,00	0,00	0,0000	0,00	0
4076	2015-08-17	0,00	0,00	0,0000	0,00	0
4077	2015-08-18	0,00	0,00	0,0000	0,00	0
4078	2015-08-19	0,00	0,00	0,0000	0,00	0
4079	2015-08-20	0,00	0,00	0,0000	0,00	0
4080	2015-08-21	0,00	0,00	0,0000	0,00	0
4081	2015-08-24	0,00	0,00	0,0000	0,00	0
4082	2015-08-25	0,00	0,00	0,0000	0,00	0
4083	2015-08-26	0,00	0,00	0,0000	0,00	0
4084	2015-08-27	0,00	0,00	0,0000	0,00	0
4085	2015-08-28	0,00	0,00	0,0000	0,00	0
4086	2015-08-31	0,00	0,00	0,0000	0,00	0
4087	2015-09-01	0,00	0,00	0,0000	0,00	0
4088	2015-09-02	0,00	0,00	0,0000	0,00	0
4089	2015-09-03	0,00	0,00	0,0000	0,00	0
4090	2015-09-04	0,00	0,00	0,0000	0,00	0
4091	2015-09-07	0,00	0,00	0,0000	0,00	0
4092	2015-09-08	0,00	0,00	0,0000	0,00	0
4093	2015-09-09	0,00	0,00	0,0000	0,00	0
4094	2015-09-10	0,00	0,00	0,0000	0,00	0
4095	2015-09-11	0,00	0,00	0,0000	0,00	0
4096	2015-09-14	0,00	0,00	0,0000	0,00	0
4097	2015-09-15	0,00	0,00	0,0000	0,00	0
4098	2015-09-16	0,00	0,00	0,0000	0,00	0
4099	2015-09-17	0,00	0,00	0,0000	0,00	0
4100	2015-09-18	0,00	0,00	0,0000	0,00	0
4101	2015-09-21	0,00	0,00	0,0000	0,00	0
4102	2015-09-22	0,00	0,00	0,0000	0,00	0
4103	2015-09-23	0,00	0,00	0,0000	0,00	0
4104	2015-09-24	0,00	0,00	0,0000	0,00	0
4105	2015-09-25	0,00	0,00	0,0000	0,00	0
4106	2015-09-28	0,00	0,00	0,0000	0,00	0
4107	2015-09-29	0,00	0,00	0,0000	0,00	0
4108	2015-09-30	0,00	0,00	0,0000	0,00	0
4109	2015-10-01	0,00	0,00	0,0000	0,00	0
4110	2015-10-02	0,00	0,00	0,0000	0,00	0
4111	2015-10-05	0,00	0,00	0,0000	0,00	0
4112	2015-10-06	0,00	0,00	0,0000	0,00	0
4113	2015-10-07	0,00	0,00	0,0000	0,00	0
4114	2015-10-08	0,00	0,00	0,0000	0,00	0
4115	2015-10-09	0,00	0,00	0,0000	0,00	0
4116	2015-10-12	0,00	0,00	0,0000	0,00	0
4117	2015-10-13	0,00	0,00	0,0000	0,00	0
4118	2015-10-14	0,00	0,00	0,0000	0,00	0
4119	2015-10-15	0,00	0,00	0,0000	0,00	0
4120	2015-10-16	0,00	0,00	0,0000	0,00	0
4121	2015-10-19	0,00	0,00	0,0000	0,00	0
4122	2015-10-20	0,00	0,00	0,0000	0,00	0
4123	2015-10-21	0,00	0,00	0,0000	0,00	0
4124	2015-10-22	0,00	0,00	0,0000	0,00	0
4125	2015-10-23	0,00	0,00	0,0000	0,00	0
4126	2015-10-26	0,00	0,00	0,0000	0,00	0
4127	2015-10-27	0,00	0,00	0,0000	0,00	0
4128	2015-10-28	0,00	0,00	0,0000	0,00	0
4129	2015-10-29	0,00	0,00	0,0000	0,00	0
4130	2015-10-30	0,00	0,00	0,0000	0,00	0
4131	2015-11-02	0,00	0,00	0,0000	0,00	0
4132	2015-11-03	0,00	0,00	0,0000	0,00	0
4133	2015-11-04	0,00	0,00	0,0000	0,00	0
4134	2015-11-05	0,00	0,00	0,0000	0,00	0
4135	2015-11-06	0,00	0,00	0,0000	0,00	0
4136	2015-11-09	0,00	0,00	0,0000	0,00	0
4137	2015-11-10	0,00	0,00	0,0000	0,00	0
4138	2015-11-11	0,00	0,00	0,0000	0,00	0
4139	2015-11-12	0,00	0,00	0,0000	0,00	0
4140	2015-11-13	0,00	0,00	0,0000	0,00	0
4141	2015-11-16	0,00	0,00	0,0000	0,00	0
4142	2015-11-17	0,00	0,00	0,0000	0,00	0
4143	2015-11-18	0,00	0,00	0,0000	0,00	0
4144	2015-11-19	0,00	0,00	0,0000	0,00	0
4145	2015-11-20	0,00	0,00	0,0000	0,00	0
4146	2015-11-23	0,00	0,00	0,0000	0,00	0
4147	2015-11-24	0,00	0,00	0,0000	0,00	0
4148	2015-11-25	0,00	0,00	0,0000	0,00	0
4149	2015-11-26	0,00	0,00	0,0000	0,00	0
4150	2015-11-27	0,00	0,00	0,0000	0,00	0
4151	2015-11-30	0,00	0,00	0,0000	0,00	0
4152	2015-12-01	0,00	0,00	0,0000	0,00	0
4153	2015-12-02	0,00	0,00	0,0000	0,00	0
4154	2015-12-03	0,00	0,00	0,0000	0,00	0
4155	2015-12-04	0,00	0,00	0,0000	0,00	0
4156	2015-12-07	0,00	0,00	0,0000	0,00	0
4157	2015-12-08	0,00	0,00	0,0000	0,00	0
4158	2015-12-09	0,00	0,00	0,0000	0,00	0
4159	2015-12-10	0,00	0,00	0,0000	0,00	0
4160	2015-12-11	0,00	0,00	0,0000	0,00	0
4161	2015-12-14	0,00	0,00	0,0000	0,00	0
4162	2015-12-15	0,00	0,00	0,0000	0,00	0
4163	2015-12-16	0,00	0,00	0,0000	0,00	0
4164	2015-12-17	0,00	0,00	0,0000	0,00	0
4165	2015-12-18	0,00	0,00	0,0000	0,00	0
4166	2015-12-21	0,00	0,00	0,0000	0,00	0
4167	2015-12-22	0,00	0,00	0,0000	0,00	0
4168	2015-12-23	0,00	0,00	0,0000	0,00	0
4169	2015-12-24	0,00	0,00	0,0000	0,00	0
4170	2015-12-25	0,00	0,00	0,0000	0,00	0
4171	2015-12-28	0,00	0,00	0,0000	0,00	0
4172	2015-12-29	0,00	0,00	0,0000	0,00	0
4173	2015-12-30	0,00	0,00	0,0000	0,00	0
4174	2015-12-31	0,00	0,00	0,0000	0,00	0
4175	2016-01-01	0,00	0,00	0,0000	0,00	0
4176	2016-01-04	0,00	0,00	0,0000	0,00	0
4177	2016-01-05	0,00	0,00	0,0000	0,00	0
4178	2016-01-06	0,00	0,00	0,0000	0,00	0
4179	2016-01-07	0,00	0,00	0,0000	0,00	0
4180	2016-01-08	0,00	0,00	0,0000	0,00	0
4181	2016-01-11	0,00	0,00	0,0000	0,00	0
4182	2016-01-12	0,00	0,00	0,0000	0,00	0
4183	2016-01-13	0,00	0,00	0,0000	0,00	0
4184	2016-01-14	0,00	0,00	0,0000	0,00	0
4185	2016-01-15	0,00	0,00	0,0000	0,00	0
4186	2016-01-18	0,00	0,00	0,0000	0,00	0
4187	2016-01-19	0,00	0,00	0,0000	0,00	0
4188	2016-01-20	0,00	0,00	0,0000	0,00	0
4189	2016-01-21	0,00	0,00	0,0000	0,00	0
4190	2016-01-22	0,00	0,00	0,0000	0,00	0
4191	2016-01-25	0,00	0,00	0,0000	0,00	0
4192	2016-01-26	0,00	0,00	0,0000	0,00	0
4193	2016-01-27	0,00	0,00	0,0000	0,00	0
4194	2016-01-28	0,00	0,00	0,0000	0,00	0
4195	2016-01-29	0,00	0,00	0,0000	0,00	0
4196	2016-02-01	0,00	0,00	0,0000	0,00	0
4197	2016-02-02	0,00	0,00	0,0000	0,00	0
4198	2016-02-03	0,00	0,00	0,0000	0,00	0
4199	2016-02-04	0,00	0,00	0,0000	0,00	0
4200	2016-02-05	0,00	0,00	0,0000	0,00	0
4201	2016-02-08	0,00	0,00	0,0000	0,00	0
4202	2016-02-09	0,00	0,00	0,0000	0,00	0
4203	2016-02-10	0,00	0,00	0,0000	0,00	0
4204	2016-02-11	0,00	0,00	0,0000	0,00	0
4205	2016-02-12	0,00	0,00	0,0000	0,00	0
4206	2016-02-15	0,00	0,00	0,0000	0,00	0
4207	2016-02-16	0,00	0,00	0,0000	0,00	0
4208	2016-02-17	0,00	0,00	0,0000	0,00	0
4209	2016-02-18	0,00	0,00	0,0000	0,00	0
4210	2016-02-19	0,00	0,00	0,0000	0,00	0
4211	2016-02-22	0,00	0,00	0,0000	0,00	0
4212	2016-02-23	0,00	0,00	0,0000	0,00	0
4213	2016-02-24	0,00	0,00	0,0000	0,00	0
4214	2016-02-25	0,00	0,00	0,0000	0,00	0
4215	2016-02-26	0,00	0,00	0,0000	0,00	0
4216	2016-02-29	0,00	0,00	0,0000	0,00	0
4217	2016-03-01	0,00	0,00	0,0000	0,00	0
4218	2016-03-02	0,00	0,00	0,0000	0,00	0
4219	2016-03-03	0,00	0,00	0,0000	0,00	0
4220	2016-03-04	0,00	0,00	0,0000	0,00	0
4221	2016-03-07	0,00	0,00	0,0000	0,00	0
4222	2016-03-08	0,00	0,00	0,0000	0,00	0
4223	2016-03-09	0,00	0,00	0,0000	0,00	0
4224	2016-03-10	0,00	0,00	0,0000	0,00	0
4225	2016-03-11	0,00	0,00	0,0000	0,00	0
4226	2016-03-14	0,00	0,00	0,0000	0,00	0
4227	2016-03-15	0,00	0,00	0,0000	0,00	0
4228	2016-03-16	0,00	0,00	0,0000	0,00	0
4229	2016-03-17	0,00	0,00	0,0000	0,00	0
4230	2016-03-18	0,00	0,00	0,0000	0,00	0
4231	2016-03-21	0,00	0,00	0,0000	0,00	0
4232	2016-03-22	0,00	0,00	0,0000	0,00	0
4233	2016-03-23	0,00	0,00	0,0000	0,00	0
4234	2016-03-24	0,00	0,00	0,0000	0,00	0
4235	2016-03-25	0,00	0,00	0,0000	0,00	0
4236	2016-03-28	0,00	0,00	0,0000	0,00	0
4237	2016-03-29	0,00	0,00	0,0000	0,00	0
4238	2016-03-30	0,00	0,00	0,0000	0,00	0
4239	2016-03-31	0,00	0,00	0,0000	0,00	0
4240	2016-04-01	0,00	0,00	0,0000	0,00	0
4241	2016-04-04	0,00	0,00	0,0000	0,00	0
4242	2016-04-05	0,00	0,00	0,0000	0,00	0
4243	2016-04-06	0,00	0,00	0,0000	0,00	0
4244	2016-04-07	0,00	0,00	0,0000	0,00	0
4245	2016-04-08	0,00	0,00	0,0000	0,00	0
4246	2016-04-11	0,00	0,00	0,0000	0,00	0
4247	2016-04-12	0,00	0,00	0,0000	0,00	0
4248	2016-04-13	0,00	0,00	0,0000	0,00	0
4249	2016-04-14	0,00	0,00	0,0000	0,00	0
4250	2016-04-15	0,00	0,00	0,0000	0,00	0
4251	2016-04-18	0,00	0,00	0,0000	0,00	0
4252	2016-04-19	0,00	0,00	0,0000	0,00	0
4253	2016-04-20	0,00	0,00	0,0000	0,00	0
4254	2016-04-21	0,00	0,00	0,0000	0,00	0
4255	2016-04-22	0,00	0,00	0,0000	0,00	0
4256	2016-04-25	0,00	0,00	0,0000	0,00	0
4257	2016-04-26	0,00	0,00	0,0000	0,00	0
4258	2016-04-27	0,00	0,00	0,0000	0,00	0
4259	2016-04-28	0,00	0,00	0,0000	0,00	0
4260	2016-04-29	0,00	0,00	0,0000	0,00	0
4261	2016-05-02	0,00	0,00	0,0000	0,00	0
4262	2016-05-03	0,00	0,00	0,0000	0,00	0
4263	2016-05-04	0,00	0,00	0,0000	0,00	0
4264	2016-05-05	0,00	0,00	0,0000	0,00	0
4265	2016-05-06	0,00	0,00	0,0000	0,00	0
4266	2016-05-09	0,00	0,00	0,0000	0,00	0
4267	2016-05-10	0,00	0,00	0,0000	0,00	0
4268	2016-05-11	0,00	0,00	0,0000	0,00	0
4269	2016-05-12	0,00	0,00	0,0000	0,00	0
4270	2016-05-13	0,00	0,00	0,0000	0,00	0
4271	2016-05-16	0,00	0,00	0,0000	0,00	0
4272	2016-05-17	0,00	0,00	0,0000	0,00	0
4273	2016-05-18	0,00	0,00	0,0000	0,00	0
4274	2016-05-19	0,00	0,00	0,0000	0,00	0
4275	2016-05-20	0,00	0,00	0,0000	0,00	0
4276	2016-05-23	0,00	0,00	0,0000	0,00	0
4277	2016-05-24	0,00	0,00	0,0000	0,00	0
4278	2016-05-25	0,00	0,00	0,0000	0,00	0
4279	2016-05-26	0,00	0,00	0,0000	0,00	0
4280	2016-05-27	0,00	0,00	0,0000	0,00	0
4281	2016-05-30	0,00	0,00	0,0000	0,00	0
4282	2016-05-31	0,00	0,00	0,0000	0,00	0
4283	2016-06-01	0,00	0,00	0,0000	0,00	0
4284	2016-06-02	0,00	0,00	0,0000	0,00	0
4285	2016-06-03	0,00	0,00	0,0000	0,00	0
4286	2016-06-06	0,00	0,00	0,0000	0,00	0
4287	2016-06-07	0,00	0,00	0,0000	0,00	0
4288	2016-06-08	0,00	0,00	0,0000	0,00	0
4289	2016-06-09	0,00	0,00	0,0000	0,00	0
4290	2016-06-10	0,00	0,00	0,0000	0,00	0
4291	2016-06-13	0,00	0,00	0,0000	0,00	0
4292	2016-06-14	0,00	0,00	0,0000	0,00	0
4293	2016-06-15	0,00	0,00	0,0000	0,00	0
4294	2016-06-16	0,00	0,00	0,0000	0,00	0
4295	2016-06-17	0,00	0,00	0,0000	0,00	0
4296	2016-06-20	0,00	0,00	0,0000	0,00	0
4297	2016-06-21	0,00	0,00	0,0000	0,00	0
4298	2016-06-22	0,00	0,00	0,0000	0,00	0
4299	2016-06-23	0,00	0,00	0,0000	0,00	0
4300	2016-06-24	0,00	0,00	0,0000	0,00	0
4301	2016-06-27	0,00	0,00	0,0000	0,00	0
4302	2016-06-28	0,00	0,00	0,0000	0,00	0
4303	2016-06-29	0,00	0,00	0,0000	0,00	0
4304	2016-06-30	0,00	0,00	0,0000	0,00	0
4305	2016-07-01	0,00	0,00	0,0000	0,00	0
4306	2016-07-04	0,00	0,00	0,0000	0,00	0
4307	2016-07-05	0,00	0,00	0,0000	0,00	0
4308	2016-07-06	0,00	0,00	0,0000	0,00	0
4309	2016-07-07	0,00	0,00	0,0000	0,00	0
4310	2016-07-08	0,00	0,00	0,0000	0,00	0
4311	2016-07-11	0,00	0,00	0,0000	0,00	0
4312	2016-07-12	0,00	0,00	0,0000	0,00	0
4313	2016-07-13	0,00	0,00	0,0000	0,00	0
4314	2016-07-14	0,00	0,00	0,0000	0,00	0
4315	2016-07-15	0,00	0,00	0,0000	0,00	0
4316	2016-07-18	0,00	0,00	0,0000	0,00	0
4317	2016-07-19	0,00	0,00	0,0000	0,00	0
4318	2016-07-20	0,00	0,00	0,0000	0,00	0
4319	2016-07-21	0,00	0,00	0,0000	0,00	0
4320	2016-07-22	0,00	0,00	0,0000	0,00	0
4321	2016-07-25	0,00	0,00	0,0000	0,00	0
4322	2016-07-26	0,00	0,00	0,0000	0,00	0
4323	2016-07-27	0,00	0,00	0,0000	0,00	0
4324	2016-07-28	0,00	0,00	0,0000	0,00	0
4325	2016-07-29	0,00	0,00	0,0000	0,00	0
4326	2016-08-01	0,00	0,00	0,0000	0,00	0
4327	2016-08-02	0,00	0,00	0,0000	0,00	0
4328	2016-08-03	0,00	0,00	0,0000	0,00	0
4329	2016-08-04	0,00	0,00	0,0000	0,00	0
4330	2016-08-05	0,00	0,00	0,0000	0,00	0
4331	2016-08-08	0,00	0,00	0,0000	0,00	0
4332	2016-08-09	0,00	0,00	0,0000	0,00	0
4333	2016-08-10	0,00	0,00	0,0000	0,00	0
4334	2016-08-11	0,00	0,00	0,0000	0,00	0
4335	2016-08-12	0,00	0,00	0,0000	0,00	0
4336	2016-08-15	0,00	0,00	0,0000	0,00	0
4337	2016-08-16	0,00	0,00	0,0000	0,00	0
4338	2016-08-17	0,00	0,00	0,0000	0,00	0
4339	2016-08-18	0,00	0,00	0,0000	0,00	0
4340	2016-08-19	0,00	0,00	0,0000	0,00	0
4341	2016-08-22	0,00	0,00	0,0000	0,00	0
4342	2016-08-23	0,00	0,00	0,0000	0,00	0
4343	2016-08-24	0,00	0,00	0,0000	0,00	0
4344	2016-08-25	0,00	0,00	0,0000	0,00	0
4345	2016-08-26	0,00	0,00	0,0000	0,00	0
4346	2016-08-29	0,00	0,00	0,0000	0,00	0
4347	2016-08-30	0,00	0,00	0,0000	0,00	0
4348	2016-08-31	0,00	0,00	0,0000	0,00	0
4349	2016-09-01	0,00	0,00	0,0000	0,00	0
4350	2016-09-02	0,00	0,00	0,0000	0,00	0
4351	2016-09-05	0,00	0,00	0,0000	0,00	0
4352	2016-09-06	0,00	0,00	0,0000	0,00	0
4353	2016-09-07	0,00	0,00	0,0000	0,00	0
4354	2016-09-08	0,00	0,00	0,0000	0,00	0
4355	2016-09-09	0,00	0,00	0,0000	0,00	0
4356	2016-09-12	0,00	0,00	0,0000	0,00	0
4357	2016-09-13	0,00	0,00	0,0000	0,00	0
4358	2016-09-14	0,00	0,00	0,0000	0,00	0
4359	2016-09-15	0,00	0,00	0,0000	0,00	0
4360	2016-09-16	0,00	0,00	0,0000	0,00	0
4361	2016-09-19	0,00	0,00	0,0000	0,00	0
4362	2016-09-20	0,00	0,00	0,0000	0,00	0
4363	2016-09-21	0,00	0,00	0,0000	0,00	0
4364	2016-09-22	0,00	0,00	0,0000	0,00	0
4365	2016-09-23	0,00	0,00	0,0000	0,00	0
4366	2016-09-26	0,00	0,00	0,0000	0,00	0
4367	2016-09-27	0,00	0,00	0,0000	0,00	0
4368	2016-09-28	0,00	0,00	0,0000	0,00	0
4369	2016-09-29	0,00	0,00	0,0000	0,00	0
4370	2016-09-30	0,00	0,00	0,0000	0,00	0
4371	2016-10-03	0,00	0,00	0,0000	0,00	0
4372	2016-10-04	0,00	0,00	0,0000	0,00	0
4373	2016-10-05	0,00	0,00	0,0000	0,00	0
4374	2016-10-06	0,00	0,00	0,0000	0,00	0
4375	2016-10-07	0,00	0,00	0,0000	0,00	0
4376	2016-10-10	0,00	0,00	0,0000	0,00	0
4377	2016-10-11	0,00	0,00	0,0000	0,00	0
4378	2016-10-12	0,00	0,00	0,0000	0,00	0
4379	2016-10-13	0,00	0,00	0,0000	0,00	0
4380	2016-10-14	0,00	0,00	0,0000	0,00	0
4381	2016-10-17	0,00	0,00	0,0000	0,00	0
4382	2016-10-18	0,00	0,00	0,0000	0,00	0
4383	2016-10-19	0,00	0,00	0,0000	0,00	0
4384	2016-10-20	0,00	0,00	0,0000	0,00	0
4385	2016-10-21	0,00	0,00	0,0000	0,00	0
4386	2016-10-24	0,00	0,00	0,0000	0,00	0
4387	2016-10-25	0,00	0,00	0,0000	0,00	0
4388	2016-10-26	0,00	0,00	0,0000	0,00	0
4389	2016-10-27	0,00	0,00	0,0000	0,00	0
4390	2016-10-28	0,00	0,00	0,0000	0,00	0
4391	2016-10-31	0,00	0,00	0,0000	0,00	0
4392	2016-11-01	0,00	0,00	0,0000	0,00	0
4393	2016-11-02	0,00	0,00	0,0000	0,00	0
4394	2016-11-03	0,00	0,00	0,0000	0,00	0
4395	2016-11-04	0,00	0,00	0,0000	0,00	0
4396	2016-11-07	0,00	0,00	0,0000	0,00	0
4397	2016-11-08	0,00	0,00	0,0000	0,00	0
4398	2016-11-09	0,00	0,00	0,0000	0,00	0
4399	2016-11-10	0,00	0,00	0,0000	0,00	0
4400	2016-11-11	0,00	0,00	0,0000	0,00	0
4401	2016-11-14	0,00	0,00	0,0000	0,00	0
4402	2016-11-15	0,00	0,00	0,0000	0,00	0
4403	2016-11-16	0,00	0,00	0,0000	0,00	0
4404	2016-11-17	0,00	0,00	0,0000	0,00	0
4405	2016-11-18	0,00	0,00	0,0000	0,00	0
4406	2016-11-21	0,00	0,00	0,0000	0,00	0
4407	2016-11-22	0,00	0,00	0,0000	0,00	0
4408	2016-11-23	0,00	0,00	0,0000	0,00	0
4409	2016-11-24	0,00	0,00	0,0000	0,00	0
4410	2016-11-25	0,00	0,00	0,0000	0,00	0
4411	2016-11-28	0,00	0,00	0,0000	0,00	0
4412	2016-11-29	0,00	0,00	0,0000	0,00	0
4413	2016-11-30	0,00	0,00	0,0000	0,00	0
4414	2016-12-01	0,00	0,00	0,0000	0,00	0
4415	2016-12-02	0,00	0,00	0,0000	0,00	0
4416	2016-12-05	0,00	0,00	0,0000	0,00	0
4417	2016-12-06	0,00	0,00	0,0000	0,00	0
4418	2016-12-07	0,00	0,00	0,0000	0,00	0
4419	2016-12-08	0,00	0,00	0,0000	0,00	0
4420	2016-12-09	0,00	0,00	0,0000	0,00	0
4421	2016-12-12	0,00	0,00	0,0000	0,00	0
4422	2016-12-13	0,00	0,00	0,0000	0,00	0
4423	2016-12-14	0,00	0,00	0,0000	0,00	0
4424	2016-12-15	0,00	0,00	0,0000	0,00	0
4425	2016-12-16	0,00	0,00	0,0000	0,00	0
4426	2016-12-19	0,00	0,00	0,0000	0,00	0
4427	2016-12-20	0,00	0,00	0,0000	0,00	0
4428	2016-12-21	0,00	0,00	0,0000	0,00	0
4429	2016-12-22	0,00	0,00	0,0000	0,00	0
4430	2016-12-23	0,00	0,00	0,0000	0,00	0
4431	2016-12-26	0,00	0,00	0,0000	0,00	0
4432	2016-12-27	0,00	0,00	0,0000	0,00	0
4433	2016-12-28	0,00	0,00	0,0000	0,00	0
4434	2016-12-29	0,00	0,00	0,0000	0,00	0
4435	2016-12-30	0,00	0,00	0,0000	0,00	0
4436	2017-01-02	0,00	0,00	0,0000	0,00	0
4437	2017-01-03	0,00	0,00	0,0000	0,00	0
4438	2017-01-04	0,00	0,00	0,0000	0,00	0
4439	2017-01-05	0,00	0,00	0,0000	0,00	0
4440	2017-01-06	0,00	0,00	0,0000	0,00	0
4441	2017-01-09	0,00	0,00	0,0000	0,00	0
4442	2017-01-10	0,00	0,00	0,0000	0,00	0
4443	2017-01-11	0,00	0,00	0,0000	0,00	0
4444	2017-01-12	0,00	0,00	0,0000	0,00	0
4445	2017-01-13	0,00	0,00	0,0000	0,00	0
4446	2017-01-16	0,00	0,00	0,0000	0,00	0
4447	2017-01-17	0,00	0,00	0,0000	0,00	0
4448	2017-01-18	0,00	0,00	0,0000	0,00	0
4449	2017-01-19	0,00	0,00	0,0000	0,00	0
4450	2017-01-20	0,00	0,00	0,0000	0,00	0
4451	2017-01-23	0,00	0,00	0,0000	0,00	0
4452	2017-01-24	0,00	0,00	0,0000	0,00	0
4453	2017-01-25	0,00	0,00	0,0000	0,00	0
4454	2017-01-26	0,00	0,00	0,0000	0,00	0
4455	2017-01-27	0,00	0,00	0,0000	0,00	0
4456	2017-01-30	0,00	0,00	0,0000	0,00	0
4457	2017-01-31	0,00	0,00	0,0000	0,00	0
4458	2017-02-01	0,00	0,00	0,0000	0,00	0
4459	2017-02-02	0,00	0,00	0,0000	0,00	0
4460	2017-02-03	0,00	0,00	0,0000	0,00	0
4461	2017-02-06	0,00	0,00	0,0000	0,00	0
4462	2017-02-07	0,00	0,00	0,0000	0,00	0
4463	2017-02-08	0,00	0,00	0,0000	0,00	0
4464	2017-02-09	0,00	0,00	0,0000	0,00	0
4465	2017-02-10	0,00	0,00	0,0000	0,00	0
4466	2017-02-13	0,00	0,00	0,0000	0,00	0
4467	2017-02-14	0,00	0,00	0,0000	0,00	0
4468	2017-02-15	0,00	0,00	0,0000	0,00	0
4469	2017-02-16	0,00	0,00	0,0000	0,00	0
4470	2017-02-17	0,00	0,00	0,0000	0,00	0
4471	2017-02-20	0,00	0,00	0,0000	0,00	0
4472	2017-02-21	0,00	0,00	0,0000	0,00	0
4473	2017-02-22	0,00	0,00	0,0000	0,00	0
4474	2017-02-23	0,00	0,00	0,0000	0,00	0
4475	2017-02-24	0,00	0,00	0,0000	0,00	0
4476	2017-02-27	0,00	0,00	0,0000	0,00	0
4477	2017-02-28	0,00	0,00	0,0000	0,00	0
4478	2017-03-01	0,00	0,00	0,0000	0,00	0
4479	2017-03-02	0,00	0,00	0,0000	0,00	0
4480	2017-03-03	0,00	0,00	0,0000	0,00	0
4481	2017-03-06	0,00	0,00	0,0000	0,00	0
4482	2017-03-07	0,00	0,00	0,0000	0,00	0
4483	2017-03-08	0,00	0,00	0,0000	0,00	0
4484	2017-03-09	0,00	0,00	0,0000	0,00	0
4485	2017-03-10	0,00	0,00	0,0000	0,00	0
4486	2017-03-13	0,00	0,00	0,0000	0,00	0
4487	2017-03-14	0,00	0,00	0,0000	0,00	0
4488	2017-03-15	0,00	0,00	0,0000	0,00	0
4489	2017-03-16	0,00	0,00	0,0000	0,00	0
4490	2017-03-17	0,00	0,00	0,0000	0,00	0
4491	2017-03-20	0,00	0,00	0,0000	0,00	0
4492	2017-03-21	0,00	0,00	0,0000	0,00	0
4493	2017-03-22	0,00	0,00	0,0000	0,00	0
4494	2017-03-23	0,00	0,00	0,0000	0,00	0
4495	2017-03-24	0,00	0,00	0,0000	0,00	0
4496	2017-03-27	0,00	0,00	0,0000	0,00	0
4497	2017-03-28	0,00	0,00	0,0000	0,00	0
4498	2017-03-29	0,00	0,00	0,0000	0,00	0
4499	2017-03-30	0,00	0,00	0,0000	0,00	0
4500	2017-03-31	0,00	0,00	0,0000	0,00	0
4501	2017-04-03	0,00	0,00	0,0000	0,00	0
4502	2017-04-04	0,00	0,00	0,0000	0,00	0
4503	2017-04-05	0,00	0,00	0,0000	0,00	0
4504	2017-04-06	0,00	0,00	0,0000	0,00	0
4505	2017-04-07	0,00	0,00	0,0000	0,00	0
4506	2017-04-10	0,00	0,00	0,0000	0,00	0
4507	2017-04-11	0,00	0,00	0,0000	0,00	0
4508	2017-04-12	0,00	0,00	0,0000	0,00	0
4509	2017-04-13	0,00	0,00	0,0000	0,00	0
4510	2017-04-14	0,00	0,00	0,0000	0,00	0
4511	2017-04-17	0,00	0,00	0,0000	0,00	0
4512	2017-04-18	0,00	0,00	0,0000	0,00	0
4513	2017-04-19	0,00	0,00	0,0000	0,00	0
4514	2017-04-20	0,00	0,00	0,0000	0,00	0
4515	2017-04-21	0,00	0,00	0,0000	0,00	0
4516	2017-04-24	0,00	0,00	0,0000	0,00	0
4517	2017-04-25	0,00	0,00	0,0000	0,00	0
4518	2017-04-26	0,00	0,00	0,0000	0,00	0
4519	2017-04-27	0,00	0,00	0,0000	0,00	0
4520	2017-04-28	0,00	0,00	0,0000	0,00	0
4521	2017-05-01	0,00	0,00	0,0000	0,00	0
4522	2017-05-02	0,00	0,00	0,0000	0,00	0
4523	2017-05-03	0,00	0,00	0,0000	0,00	0
4524	2017-05-04	0,00	0,00	0,0000	0,00	0
4525	2017-05-05	0,00	0,00	0,0000	0,00	0
4526	2017-05-08	0,00	0,00	0,0000	0,00	0
4527	2017-05-09	0,00	0,00	0,0000	0,00	0
4528	2017-05-10	0,00	0,00	0,0000	0,00	0
4529	2017-05-11	0,00	0,00	0,0000	0,00	0
4530	2017-05-12	0,00	0,00	0,0000	0,00	0
4531	2017-05-15	0,00	0,00	0,0000	0,00	0
4532	2017-05-16	0,00	0,00	0,0000	0,00	0
4533	2017-05-17	0,00	0,00	0,0000	0,00	0
4534	2017-05-18	0,00	0,00	0,0000	0,00	0
4535	2017-05-19	0,00	0,00	0,0000	0,00	0
4536	2017-05-22	0,00	0,00	0,0000	0,00	0
4537	2017-05-23	0,00	0,00	0,0000	0,00	0
4538	2017-05-24	0,00	0,00	0,0000	0,00	0
4539	2017-05-25	0,00	0,00	0,0000	0,00	0
4540	2017-05-26	0,00	0,00	0,0000	0,00	0
4541	2017-05-29	0,00	0,00	0,0000	0,00	0
4542	2017-05-30	0,00	0,00	0,0000	0,00	0
4543	2017-05-31	0,00	0,00	0,0000	0,00	0
4544	2017-06-01	0,00	0,00	0,0000	0,00	0
4545	2017-06-02	0,00	0,00	0,0000	0,00	0
